file,label,frame
MilkBottle\Frame_5040_fg.png,7,5040
Sponge\Frame_7920_fg.png,13,7920
Rice\Frame_2720_fg.png,11,2720
Lid\Frame_2560_fg.png,6,2560
OilBottle\Frame_10720_fg.png,9,10720
FryingPan\Frame_6240_fg.png,3,6240
FryingPan\Frame_13480_fg.png,3,13480
Jam\Frame_11640_fg.png,5,11640
Mug\Frame_8400_fg.png,8,8400
Glass\Frame_0640_fg.png,4,640
Bowl\Frame_9560_fg.png,1,9560
OilBottle\Frame_10600_fg.png,9,10600
CanOfCocaCola\Frame_16760_fg.png,2,16760
Plate\Frame_9840_fg.png,10,9840
SaucePan\Frame_1920_fg.png,12,1920
FryingPan\Frame_4520_fg.png,3,4520
Rice\Frame_12760_fg.png,11,12760
Sponge\Frame_12120_fg.png,13,12120
Plate\Frame_1160_fg.png,10,1160
FryingPan\Frame_8120_fg.png,3,8120
OilBottle\Frame_7640_fg.png,9,7640
Mug\Frame_7240_fg.png,8,7240
Background\Frame_8840_bg.png,0,8840
CanOfCocaCola\Frame_16520_fg.png,2,16520
Rice\Frame_6280_fg.png,11,6280
SaucePan\Frame_11360_fg.png,12,11360
Background\Frame_12200_bg.png,0,12200
WashLiquid\Frame_3200_fg.png,16,3200
MilkBottle\Frame_8640_fg.png,7,8640
Mug\Frame_3920_fg.png,8,3920
FryingPan\Frame_10960_fg.png,3,10960
Glass\Frame_13520_fg.png,4,13520
Sponge\Frame_9760_fg.png,13,9760
FryingPan\Frame_6800_fg.png,3,6800
Background\Frame_13920_bg.png,0,13920
Mug\Frame_3640_fg.png,8,3640
Plate\Frame_2600_fg.png,10,2600
Mug\Frame_3840_fg.png,8,3840
VinegarBottle\Frame_11280_fg.png,15,11280
Rice\Frame_6080_fg.png,11,6080
MilkBottle\Frame_2640_fg.png,7,2640
Plate\Frame_13960_fg.png,10,13960
Background\Frame_19840_bg.png,0,19840
Mug\Frame_11560_fg.png,8,11560
Bowl\Frame_7040_fg.png,1,7040
FryingPan\Frame_5480_fg.png,3,5480
Jam\Frame_5920_fg.png,5,5920
FryingPan\Frame_2520_fg.png,3,2520
Glass\Frame_12640_fg.png,4,12640
Rice\Frame_13560_fg.png,11,13560
Rice\Frame_6440_fg.png,11,6440
OilBottle\Frame_5080_fg.png,9,5080
Background\Frame_6880_bg.png,0,6880
SaucePan\Frame_8360_fg.png,12,8360
OilBottle\Frame_11120_fg.png,9,11120
Sugar\Frame_11400_fg.png,14,11400
Lid\Frame_9120_fg.png,6,9120
Mug\Frame_11720_fg.png,8,11720
Background\Frame_20960_bg.png,0,20960
Sugar\Frame_6520_fg.png,14,6520
Sugar\Frame_7120_fg.png,14,7120
Background\Frame_16440_bg.png,0,16440
Mug\Frame_3240_fg.png,8,3240
Bowl\Frame_3560_fg.png,1,3560
Background\Frame_7720_bg.png,0,7720
Sugar\Frame_11720_fg.png,14,11720
Glass\Frame_10960_fg.png,4,10960
MilkBottle\Frame_3720_fg.png,7,3720
Background\Frame_3680_bg.png,0,3680
CanOfCocaCola\Frame_6080_fg.png,2,6080
VinegarBottle\Frame_7680_fg.png,15,7680
Glass\Frame_3400_fg.png,4,3400
Jam\Frame_4640_fg.png,5,4640
OilBottle\Frame_4760_fg.png,9,4760
FryingPan\Frame_17400_fg.png,3,17400
WashLiquid\Frame_9640_fg.png,16,9640
Background\Frame_9800_bg.png,0,9800
Background\Frame_16040_bg.png,0,16040
VinegarBottle\Frame_23120_fg.png,15,23120
Background\Frame_13280_bg.png,0,13280
FryingPan\Frame_11680_fg.png,3,11680
WashLiquid\Frame_6320_fg.png,16,6320
OilBottle\Frame_8200_fg.png,9,8200
Background\Frame_15360_bg.png,0,15360
Lid\Frame_1360_fg.png,6,1360
CanOfCocaCola\Frame_4640_fg.png,2,4640
Mug\Frame_12400_fg.png,8,12400
OilBottle\Frame_7000_fg.png,9,7000
Plate\Frame_1720_fg.png,10,1720
Sugar\Frame_3800_fg.png,14,3800
Lid\Frame_2200_fg.png,6,2200
Glass\Frame_10320_fg.png,4,10320
Jam\Frame_2720_fg.png,5,2720
Mug\Frame_6800_fg.png,8,6800
OilBottle\Frame_9360_fg.png,9,9360
Sponge\Frame_2600_fg.png,13,2600
Background\Frame_11160_bg.png,0,11160
CanOfCocaCola\Frame_5520_fg.png,2,5520
Background\Frame_25240_bg.png,0,25240
Lid\Frame_9000_fg.png,6,9000
Glass\Frame_10440_fg.png,4,10440
MilkBottle\Frame_4880_fg.png,7,4880
Mug\Frame_6440_fg.png,8,6440
Sponge\Frame_12920_fg.png,13,12920
Sponge\Frame_11960_fg.png,13,11960
Glass\Frame_11640_fg.png,4,11640
Bowl\Frame_2360_fg.png,1,2360
Plate\Frame_14520_fg.png,10,14520
WashLiquid\Frame_3120_fg.png,16,3120
VinegarBottle\Frame_8000_fg.png,15,8000
Mug\Frame_7720_fg.png,8,7720
SaucePan\Frame_11120_fg.png,12,11120
Lid\Frame_4200_fg.png,6,4200
OilBottle\Frame_5560_fg.png,9,5560
Bowl\Frame_2160_fg.png,1,2160
CanOfCocaCola\Frame_6720_fg.png,2,6720
Plate\Frame_8480_fg.png,10,8480
Jam\Frame_2640_fg.png,5,2640
Sponge\Frame_2480_fg.png,13,2480
Plate\Frame_14880_fg.png,10,14880
SaucePan\Frame_11160_fg.png,12,11160
Sponge\Frame_6320_fg.png,13,6320
SaucePan\Frame_3440_fg.png,12,3440
FryingPan\Frame_14160_fg.png,3,14160
Rice\Frame_4400_fg.png,11,4400
SaucePan\Frame_3840_fg.png,12,3840
Rice\Frame_7320_fg.png,11,7320
CanOfCocaCola\Frame_19080_fg.png,2,19080
Mug\Frame_7160_fg.png,8,7160
Glass\Frame_12720_fg.png,4,12720
WashLiquid\Frame_5480_fg.png,16,5480
Glass\Frame_0680_fg.png,4,680
Jam\Frame_3640_fg.png,5,3640
Background\Frame_16920_bg.png,0,16920
WashLiquid\Frame_6520_fg.png,16,6520
Plate\Frame_6240_fg.png,10,6240
Background\Frame_6680_bg.png,0,6680
Bowl\Frame_5960_fg.png,1,5960
Jam\Frame_2040_fg.png,5,2040
Sponge\Frame_4360_fg.png,13,4360
Mug\Frame_5880_fg.png,8,5880
Lid\Frame_7720_fg.png,6,7720
Plate\Frame_6440_fg.png,10,6440
MilkBottle\Frame_8320_fg.png,7,8320
SaucePan\Frame_4720_fg.png,12,4720
Plate\Frame_6920_fg.png,10,6920
Mug\Frame_4560_fg.png,8,4560
CanOfCocaCola\Frame_6920_fg.png,2,6920
Sugar\Frame_4720_fg.png,14,4720
Sugar\Frame_7000_fg.png,14,7000
Mug\Frame_9000_fg.png,8,9000
Jam\Frame_6720_fg.png,5,6720
VinegarBottle\Frame_23520_fg.png,15,23520
Glass\Frame_6200_fg.png,4,6200
Background\Frame_9400_bg.png,0,9400
WashLiquid\Frame_3400_fg.png,16,3400
VinegarBottle\Frame_4800_fg.png,15,4800
FryingPan\Frame_15320_fg.png,3,15320
Lid\Frame_7040_fg.png,6,7040
SaucePan\Frame_1160_fg.png,12,1160
OilBottle\Frame_3600_fg.png,9,3600
VinegarBottle\Frame_22200_fg.png,15,22200
Plate\Frame_10960_fg.png,10,10960
Sugar\Frame_9640_fg.png,14,9640
CanOfCocaCola\Frame_6480_fg.png,2,6480
Rice\Frame_5320_fg.png,11,5320
WashLiquid\Frame_7200_fg.png,16,7200
Sponge\Frame_9440_fg.png,13,9440
Sponge\Frame_2320_fg.png,13,2320
VinegarBottle\Frame_4080_fg.png,15,4080
SaucePan\Frame_9200_fg.png,12,9200
MilkBottle\Frame_7200_fg.png,7,7200
FryingPan\Frame_8600_fg.png,3,8600
WashLiquid\Frame_8960_fg.png,16,8960
Bowl\Frame_4440_fg.png,1,4440
Glass\Frame_8360_fg.png,4,8360
Sponge\Frame_3840_fg.png,13,3840
CanOfCocaCola\Frame_16200_fg.png,2,16200
Plate\Frame_12480_fg.png,10,12480
Jam\Frame_5680_fg.png,5,5680
Jam\Frame_0840_fg.png,5,840
Background\Frame_8120_bg.png,0,8120
OilBottle\Frame_9640_fg.png,9,9640
CanOfCocaCola\Frame_7320_fg.png,2,7320
VinegarBottle\Frame_8480_fg.png,15,8480
Background\Frame_23200_bg.png,0,23200
Rice\Frame_9000_fg.png,11,9000
WashLiquid\Frame_10480_fg.png,16,10480
FryingPan\Frame_10040_fg.png,3,10040
Lid\Frame_6720_fg.png,6,6720
SaucePan\Frame_5320_fg.png,12,5320
Mug\Frame_6080_fg.png,8,6080
Jam\Frame_4920_fg.png,5,4920
Plate\Frame_0880_fg.png,10,880
Jam\Frame_7960_fg.png,5,7960
Mug\Frame_0840_fg.png,8,840
Bowl\Frame_6360_fg.png,1,6360
Background\Frame_19600_bg.png,0,19600
Bowl\Frame_3240_fg.png,1,3240
CanOfCocaCola\Frame_11880_fg.png,2,11880
Mug\Frame_9640_fg.png,8,9640
Sponge\Frame_3320_fg.png,13,3320
Background\Frame_2720_bg.png,0,2720
CanOfCocaCola\Frame_17840_fg.png,2,17840
WashLiquid\Frame_9000_fg.png,16,9000
SaucePan\Frame_6280_fg.png,12,6280
Sugar\Frame_9160_fg.png,14,9160
Sponge\Frame_3200_fg.png,13,3200
Mug\Frame_11240_fg.png,8,11240
Sponge\Frame_10560_fg.png,13,10560
Glass\Frame_7680_fg.png,4,7680
Jam\Frame_11280_fg.png,5,11280
FryingPan\Frame_4480_fg.png,3,4480
Mug\Frame_11880_fg.png,8,11880
Background\Frame_10840_bg.png,0,10840
Background\Frame_11200_bg.png,0,11200
Rice\Frame_12120_fg.png,11,12120
Rice\Frame_12240_fg.png,11,12240
SaucePan\Frame_1240_fg.png,12,1240
VinegarBottle\Frame_7040_fg.png,15,7040
Lid\Frame_1320_fg.png,6,1320
SaucePan\Frame_10880_fg.png,12,10880
Lid\Frame_3480_fg.png,6,3480
OilBottle\Frame_5800_fg.png,9,5800
OilBottle\Frame_8760_fg.png,9,8760
Plate\Frame_4560_fg.png,10,4560
Jam\Frame_9840_fg.png,5,9840
Sugar\Frame_6240_fg.png,14,6240
Background\Frame_14600_bg.png,0,14600
OilBottle\Frame_9040_fg.png,9,9040
Glass\Frame_8920_fg.png,4,8920
Background\Frame_14440_bg.png,0,14440
Glass\Frame_4160_fg.png,4,4160
Rice\Frame_12480_fg.png,11,12480
Lid\Frame_3920_fg.png,6,3920
FryingPan\Frame_14920_fg.png,3,14920
FryingPan\Frame_2600_fg.png,3,2600
FryingPan\Frame_10320_fg.png,3,10320
MilkBottle\Frame_4200_fg.png,7,4200
FryingPan\Frame_13880_fg.png,3,13880
Mug\Frame_7920_fg.png,8,7920
Background\Frame_24800_bg.png,0,24800
Plate\Frame_12600_fg.png,10,12600
Sponge\Frame_6080_fg.png,13,6080
Bowl\Frame_10960_fg.png,1,10960
SaucePan\Frame_5240_fg.png,12,5240
Rice\Frame_7560_fg.png,11,7560
Rice\Frame_7840_fg.png,11,7840
Rice\Frame_11760_fg.png,11,11760
VinegarBottle\Frame_2520_fg.png,15,2520
Background\Frame_18040_bg.png,0,18040
Background\Frame_7280_bg.png,0,7280
MilkBottle\Frame_4640_fg.png,7,4640
MilkBottle\Frame_6960_fg.png,7,6960
VinegarBottle\Frame_10680_fg.png,15,10680
Rice\Frame_6800_fg.png,11,6800
Glass\Frame_5640_fg.png,4,5640
Sugar\Frame_10920_fg.png,14,10920
CanOfCocaCola\Frame_10600_fg.png,2,10600
Jam\Frame_4480_fg.png,5,4480
MilkBottle\Frame_3960_fg.png,7,3960
Lid\Frame_7680_fg.png,6,7680
VinegarBottle\Frame_7920_fg.png,15,7920
VinegarBottle\Frame_21960_fg.png,15,21960
Jam\Frame_3880_fg.png,5,3880
Mug\Frame_3600_fg.png,8,3600
VinegarBottle\Frame_9640_fg.png,15,9640
CanOfCocaCola\Frame_4200_fg.png,2,4200
VinegarBottle\Frame_24080_fg.png,15,24080
OilBottle\Frame_4600_fg.png,9,4600
Sponge\Frame_9840_fg.png,13,9840
Background\Frame_3080_bg.png,0,3080
MilkBottle\Frame_3200_fg.png,7,3200
WashLiquid\Frame_6280_fg.png,16,6280
Background\Frame_4480_bg.png,0,4480
Mug\Frame_1680_fg.png,8,1680
Lid\Frame_5160_fg.png,6,5160
VinegarBottle\Frame_24600_fg.png,15,24600
CanOfCocaCola\Frame_8120_fg.png,2,8120
MilkBottle\Frame_5160_fg.png,7,5160
OilBottle\Frame_1920_fg.png,9,1920
Sponge\Frame_1960_fg.png,13,1960
Rice\Frame_2400_fg.png,11,2400
FryingPan\Frame_10520_fg.png,3,10520
Background\Frame_0680_bg.png,0,680
VinegarBottle\Frame_19480_fg.png,15,19480
Background\Frame_7320_bg.png,0,7320
FryingPan\Frame_6640_fg.png,3,6640
Lid\Frame_4640_fg.png,6,4640
Plate\Frame_4880_fg.png,10,4880
Jam\Frame_3000_fg.png,5,3000
Bowl\Frame_1920_fg.png,1,1920
Plate\Frame_2960_fg.png,10,2960
Background\Frame_2040_bg.png,0,2040
CanOfCocaCola\Frame_15280_fg.png,2,15280
OilBottle\Frame_10080_fg.png,9,10080
Jam\Frame_6000_fg.png,5,6000
CanOfCocaCola\Frame_4680_fg.png,2,4680
WashLiquid\Frame_5640_fg.png,16,5640
CanOfCocaCola\Frame_2600_fg.png,2,2600
Jam\Frame_8560_fg.png,5,8560
Plate\Frame_3400_fg.png,10,3400
Plate\Frame_11360_fg.png,10,11360
Glass\Frame_2440_fg.png,4,2440
CanOfCocaCola\Frame_18280_fg.png,2,18280
Glass\Frame_4360_fg.png,4,4360
MilkBottle\Frame_2120_fg.png,7,2120
VinegarBottle\Frame_20120_fg.png,15,20120
Sugar\Frame_2600_fg.png,14,2600
MilkBottle\Frame_1720_fg.png,7,1720
Glass\Frame_9400_fg.png,4,9400
CanOfCocaCola\Frame_10080_fg.png,2,10080
Glass\Frame_4040_fg.png,4,4040
Background\Frame_8280_bg.png,0,8280
Rice\Frame_6880_fg.png,11,6880
Sponge\Frame_5360_fg.png,13,5360
VinegarBottle\Frame_1880_fg.png,15,1880
Sugar\Frame_1040_fg.png,14,1040
Sugar\Frame_9000_fg.png,14,9000
WashLiquid\Frame_0440_fg.png,16,440
Sponge\Frame_8040_fg.png,13,8040
Sponge\Frame_4000_fg.png,13,4000
Mug\Frame_13240_fg.png,8,13240
Mug\Frame_2400_fg.png,8,2400
SaucePan\Frame_6880_fg.png,12,6880
Plate\Frame_8840_fg.png,10,8840
MilkBottle\Frame_7280_fg.png,7,7280
MilkBottle\Frame_3800_fg.png,7,3800
VinegarBottle\Frame_6880_fg.png,15,6880
Plate\Frame_8800_fg.png,10,8800
Plate\Frame_11320_fg.png,10,11320
Plate\Frame_10720_fg.png,10,10720
Rice\Frame_5600_fg.png,11,5600
Lid\Frame_3320_fg.png,6,3320
Lid\Frame_3200_fg.png,6,3200
Plate\Frame_9200_fg.png,10,9200
Background\Frame_1840_bg.png,0,1840
Lid\Frame_3640_fg.png,6,3640
Background\Frame_2400_bg.png,0,2400
Mug\Frame_13120_fg.png,8,13120
Background\Frame_7640_bg.png,0,7640
OilBottle\Frame_10280_fg.png,9,10280
MilkBottle\Frame_5000_fg.png,7,5000
CanOfCocaCola\Frame_10160_fg.png,2,10160
OilBottle\Frame_3560_fg.png,9,3560
Lid\Frame_3120_fg.png,6,3120
VinegarBottle\Frame_6320_fg.png,15,6320
Bowl\Frame_8360_fg.png,1,8360
Glass\Frame_2560_fg.png,4,2560
Plate\Frame_9720_fg.png,10,9720
Mug\Frame_10400_fg.png,8,10400
FryingPan\Frame_16320_fg.png,3,16320
Glass\Frame_6240_fg.png,4,6240
Plate\Frame_4240_fg.png,10,4240
Background\Frame_19040_bg.png,0,19040
Background\Frame_10440_bg.png,0,10440
Mug\Frame_10600_fg.png,8,10600
Rice\Frame_9240_fg.png,11,9240
Rice\Frame_4560_fg.png,11,4560
Bowl\Frame_6800_fg.png,1,6800
Jam\Frame_7720_fg.png,5,7720
CanOfCocaCola\Frame_3480_fg.png,2,3480
SaucePan\Frame_1880_fg.png,12,1880
VinegarBottle\Frame_8440_fg.png,15,8440
VinegarBottle\Frame_21280_fg.png,15,21280
SaucePan\Frame_15440_fg.png,12,15440
Background\Frame_9160_bg.png,0,9160
SaucePan\Frame_12160_fg.png,12,12160
Jam\Frame_2840_fg.png,5,2840
Background\Frame_6640_bg.png,0,6640
CanOfCocaCola\Frame_6800_fg.png,2,6800
Jam\Frame_10160_fg.png,5,10160
OilBottle\Frame_8880_fg.png,9,8880
SaucePan\Frame_2240_fg.png,12,2240
VinegarBottle\Frame_25680_fg.png,15,25680
FryingPan\Frame_5520_fg.png,3,5520
Mug\Frame_13040_fg.png,8,13040
SaucePan\Frame_5000_fg.png,12,5000
Background\Frame_10240_bg.png,0,10240
Rice\Frame_11520_fg.png,11,11520
Glass\Frame_3800_fg.png,4,3800
Jam\Frame_7120_fg.png,5,7120
Plate\Frame_5600_fg.png,10,5600
Sponge\Frame_7320_fg.png,13,7320
Sponge\Frame_4080_fg.png,13,4080
VinegarBottle\Frame_7280_fg.png,15,7280
Lid\Frame_6760_fg.png,6,6760
WashLiquid\Frame_1880_fg.png,16,1880
Sponge\Frame_2080_fg.png,13,2080
Background\Frame_4720_bg.png,0,4720
Lid\Frame_2920_fg.png,6,2920
SaucePan\Frame_4080_fg.png,12,4080
Background\Frame_6560_bg.png,0,6560
Bowl\Frame_6560_fg.png,1,6560
FryingPan\Frame_5080_fg.png,3,5080
WashLiquid\Frame_8240_fg.png,16,8240
SaucePan\Frame_8920_fg.png,12,8920
CanOfCocaCola\Frame_3320_fg.png,2,3320
Mug\Frame_7440_fg.png,8,7440
Sugar\Frame_8720_fg.png,14,8720
Bowl\Frame_5440_fg.png,1,5440
Background\Frame_9040_bg.png,0,9040
VinegarBottle\Frame_8520_fg.png,15,8520
SaucePan\Frame_10160_fg.png,12,10160
CanOfCocaCola\Frame_18240_fg.png,2,18240
CanOfCocaCola\Frame_18760_fg.png,2,18760
Bowl\Frame_5160_fg.png,1,5160
Plate\Frame_7160_fg.png,10,7160
Background\Frame_5520_bg.png,0,5520
Sugar\Frame_8520_fg.png,14,8520
Sponge\Frame_3160_fg.png,13,3160
Mug\Frame_1960_fg.png,8,1960
SaucePan\Frame_15680_fg.png,12,15680
Sponge\Frame_11440_fg.png,13,11440
Mug\Frame_6280_fg.png,8,6280
Rice\Frame_7160_fg.png,11,7160
Sugar\Frame_3520_fg.png,14,3520
VinegarBottle\Frame_9880_fg.png,15,9880
OilBottle\Frame_7880_fg.png,9,7880
Background\Frame_0800_bg.png,0,800
Rice\Frame_13760_fg.png,11,13760
Mug\Frame_6120_fg.png,8,6120
Bowl\Frame_7720_fg.png,1,7720
Rice\Frame_4120_fg.png,11,4120
WashLiquid\Frame_7520_fg.png,16,7520
Bowl\Frame_8920_fg.png,1,8920
OilBottle\Frame_5680_fg.png,9,5680
Rice\Frame_2920_fg.png,11,2920
VinegarBottle\Frame_4400_fg.png,15,4400
Mug\Frame_12680_fg.png,8,12680
WashLiquid\Frame_7120_fg.png,16,7120
Bowl\Frame_0960_fg.png,1,960
SaucePan\Frame_4320_fg.png,12,4320
SaucePan\Frame_3200_fg.png,12,3200
FryingPan\Frame_5600_fg.png,3,5600
Plate\Frame_2040_fg.png,10,2040
CanOfCocaCola\Frame_15880_fg.png,2,15880
Jam\Frame_5720_fg.png,5,5720
MilkBottle\Frame_7000_fg.png,7,7000
VinegarBottle\Frame_24440_fg.png,15,24440
SaucePan\Frame_3640_fg.png,12,3640
Rice\Frame_7280_fg.png,11,7280
Background\Frame_12080_bg.png,0,12080
Mug\Frame_2680_fg.png,8,2680
SaucePan\Frame_14240_fg.png,12,14240
Mug\Frame_10520_fg.png,8,10520
Bowl\Frame_0720_fg.png,1,720
Rice\Frame_5120_fg.png,11,5120
Plate\Frame_7640_fg.png,10,7640
Rice\Frame_7880_fg.png,11,7880
Rice\Frame_10840_fg.png,11,10840
VinegarBottle\Frame_21440_fg.png,15,21440
Jam\Frame_2560_fg.png,5,2560
VinegarBottle\Frame_24040_fg.png,15,24040
Glass\Frame_8960_fg.png,4,8960
Background\Frame_17080_bg.png,0,17080
Background\Frame_2200_bg.png,0,2200
FryingPan\Frame_8200_fg.png,3,8200
Background\Frame_5200_bg.png,0,5200
Plate\Frame_9480_fg.png,10,9480
CanOfCocaCola\Frame_9080_fg.png,2,9080
Rice\Frame_10040_fg.png,11,10040
Background\Frame_12840_bg.png,0,12840
Plate\Frame_3160_fg.png,10,3160
OilBottle\Frame_8960_fg.png,9,8960
Sugar\Frame_7480_fg.png,14,7480
Jam\Frame_11320_fg.png,5,11320
Rice\Frame_3320_fg.png,11,3320
OilBottle\Frame_9480_fg.png,9,9480
Jam\Frame_9720_fg.png,5,9720
CanOfCocaCola\Frame_2960_fg.png,2,2960
Mug\Frame_5960_fg.png,8,5960
Bowl\Frame_6080_fg.png,1,6080
WashLiquid\Frame_2760_fg.png,16,2760
Background\Frame_14720_bg.png,0,14720
FryingPan\Frame_3480_fg.png,3,3480
CanOfCocaCola\Frame_18360_fg.png,2,18360
VinegarBottle\Frame_7360_fg.png,15,7360
SaucePan\Frame_1960_fg.png,12,1960
Rice\Frame_3400_fg.png,11,3400
Jam\Frame_3400_fg.png,5,3400
SaucePan\Frame_6920_fg.png,12,6920
VinegarBottle\Frame_24640_fg.png,15,24640
OilBottle\Frame_1840_fg.png,9,1840
Background\Frame_18200_bg.png,0,18200
CanOfCocaCola\Frame_3640_fg.png,2,3640
Sponge\Frame_1680_fg.png,13,1680
OilBottle\Frame_2080_fg.png,9,2080
Sugar\Frame_1240_fg.png,14,1240
Bowl\Frame_10560_fg.png,1,10560
Plate\Frame_10000_fg.png,10,10000
WashLiquid\Frame_8040_fg.png,16,8040
Jam\Frame_2480_fg.png,5,2480
Background\Frame_22160_bg.png,0,22160
Background\Frame_10400_bg.png,0,10400
Jam\Frame_8320_fg.png,5,8320
VinegarBottle\Frame_4600_fg.png,15,4600
FryingPan\Frame_7320_fg.png,3,7320
Bowl\Frame_2600_fg.png,1,2600
Mug\Frame_1000_fg.png,8,1000
FryingPan\Frame_11600_fg.png,3,11600
Bowl\Frame_9200_fg.png,1,9200
OilBottle\Frame_9800_fg.png,9,9800
Background\Frame_6200_bg.png,0,6200
Bowl\Frame_7280_fg.png,1,7280
FryingPan\Frame_4320_fg.png,3,4320
Sponge\Frame_9120_fg.png,13,9120
Mug\Frame_12240_fg.png,8,12240
SaucePan\Frame_14800_fg.png,12,14800
SaucePan\Frame_8680_fg.png,12,8680
Rice\Frame_13040_fg.png,11,13040
Sponge\Frame_9280_fg.png,13,9280
Sponge\Frame_9520_fg.png,13,9520
Bowl\Frame_8120_fg.png,1,8120
FryingPan\Frame_14000_fg.png,3,14000
SaucePan\Frame_7320_fg.png,12,7320
CanOfCocaCola\Frame_18840_fg.png,2,18840
Sugar\Frame_11760_fg.png,14,11760
Sponge\Frame_4320_fg.png,13,4320
SaucePan\Frame_10040_fg.png,12,10040
FryingPan\Frame_10160_fg.png,3,10160
Background\Frame_5120_bg.png,0,5120
Lid\Frame_5400_fg.png,6,5400
Background\Frame_12240_bg.png,0,12240
WashLiquid\Frame_8440_fg.png,16,8440
Background\Frame_13240_bg.png,0,13240
Lid\Frame_6880_fg.png,6,6880
Sugar\Frame_4480_fg.png,14,4480
Plate\Frame_4000_fg.png,10,4000
Jam\Frame_11240_fg.png,5,11240
SaucePan\Frame_11720_fg.png,12,11720
FryingPan\Frame_8040_fg.png,3,8040
WashLiquid\Frame_0920_fg.png,16,920
CanOfCocaCola\Frame_9480_fg.png,2,9480
Background\Frame_3160_bg.png,0,3160
Background\Frame_8920_bg.png,0,8920
Plate\Frame_4280_fg.png,10,4280
WashLiquid\Frame_7440_fg.png,16,7440
Rice\Frame_2960_fg.png,11,2960
WashLiquid\Frame_10680_fg.png,16,10680
Jam\Frame_6800_fg.png,5,6800
FryingPan\Frame_6840_fg.png,3,6840
Background\Frame_14000_bg.png,0,14000
CanOfCocaCola\Frame_2320_fg.png,2,2320
Rice\Frame_12720_fg.png,11,12720
CanOfCocaCola\Frame_8520_fg.png,2,8520
Sponge\Frame_4680_fg.png,13,4680
OilBottle\Frame_2440_fg.png,9,2440
Background\Frame_20280_bg.png,0,20280
Background\Frame_11000_bg.png,0,11000
Sponge\Frame_1040_fg.png,13,1040
Mug\Frame_8760_fg.png,8,8760
VinegarBottle\Frame_24320_fg.png,15,24320
Background\Frame_4160_bg.png,0,4160
Plate\Frame_3320_fg.png,10,3320
Sponge\Frame_10680_fg.png,13,10680
SaucePan\Frame_6080_fg.png,12,6080
Background\Frame_0720_bg.png,0,720
Jam\Frame_9280_fg.png,5,9280
Sugar\Frame_7600_fg.png,14,7600
Plate\Frame_7920_fg.png,10,7920
CanOfCocaCola\Frame_15440_fg.png,2,15440
Sugar\Frame_11120_fg.png,14,11120
Bowl\Frame_6400_fg.png,1,6400
Sponge\Frame_5640_fg.png,13,5640
Glass\Frame_6960_fg.png,4,6960
MilkBottle\Frame_10160_fg.png,7,10160
FryingPan\Frame_4760_fg.png,3,4760
Sugar\Frame_2960_fg.png,14,2960
CanOfCocaCola\Frame_16360_fg.png,2,16360
Rice\Frame_12520_fg.png,11,12520
Glass\Frame_8520_fg.png,4,8520
Lid\Frame_5480_fg.png,6,5480
Rice\Frame_3680_fg.png,11,3680
Rice\Frame_6720_fg.png,11,6720
OilBottle\Frame_6120_fg.png,9,6120
Glass\Frame_5960_fg.png,4,5960
Mug\Frame_4320_fg.png,8,4320
Background\Frame_24960_bg.png,0,24960
MilkBottle\Frame_3440_fg.png,7,3440
Glass\Frame_7440_fg.png,4,7440
WashLiquid\Frame_7840_fg.png,16,7840
Rice\Frame_5280_fg.png,11,5280
Lid\Frame_2800_fg.png,6,2800
Plate\Frame_14720_fg.png,10,14720
SaucePan\Frame_2120_fg.png,12,2120
Bowl\Frame_3400_fg.png,1,3400
Jam\Frame_10600_fg.png,5,10600
Lid\Frame_7200_fg.png,6,7200
SaucePan\Frame_11480_fg.png,12,11480
Jam\Frame_2680_fg.png,5,2680
Background\Frame_13120_bg.png,0,13120
Background\Frame_16720_bg.png,0,16720
Plate\Frame_10600_fg.png,10,10600
Sugar\Frame_10760_fg.png,14,10760
VinegarBottle\Frame_1920_fg.png,15,1920
SaucePan\Frame_1600_fg.png,12,1600
Plate\Frame_5520_fg.png,10,5520
OilBottle\Frame_8360_fg.png,9,8360
CanOfCocaCola\Frame_15040_fg.png,2,15040
Mug\Frame_11680_fg.png,8,11680
Mug\Frame_1520_fg.png,8,1520
Mug\Frame_11160_fg.png,8,11160
Glass\Frame_8200_fg.png,4,8200
Background\Frame_13080_bg.png,0,13080
Glass\Frame_7480_fg.png,4,7480
Background\Frame_5560_bg.png,0,5560
Sugar\Frame_6200_fg.png,14,6200
FryingPan\Frame_12080_fg.png,3,12080
VinegarBottle\Frame_21400_fg.png,15,21400
FryingPan\Frame_7000_fg.png,3,7000
CanOfCocaCola\Frame_4360_fg.png,2,4360
Background\Frame_9920_bg.png,0,9920
Glass\Frame_6360_fg.png,4,6360
Sugar\Frame_11800_fg.png,14,11800
Bowl\Frame_1320_fg.png,1,1320
WashLiquid\Frame_0520_fg.png,16,520
WashLiquid\Frame_10560_fg.png,16,10560
CanOfCocaCola\Frame_8160_fg.png,2,8160
FryingPan\Frame_5040_fg.png,3,5040
CanOfCocaCola\Frame_4240_fg.png,2,4240
Rice\Frame_4160_fg.png,11,4160
Mug\Frame_12920_fg.png,8,12920
Jam\Frame_4720_fg.png,5,4720
Rice\Frame_9160_fg.png,11,9160
Glass\Frame_8120_fg.png,4,8120
Sugar\Frame_8120_fg.png,14,8120
SaucePan\Frame_9840_fg.png,12,9840
Rice\Frame_12000_fg.png,11,12000
